creator,genre,topic_id,n,share,label,political
@BelleRanch,videos,39,19,0.023114355231143552,Trump and Rising Energy Prices,True
@BelleRanch,videos,42,5,0.006082725060827251,War and Military Analysis,True
@BelleRanch,videos,43,21,0.025547445255474453,Trump slush fund scandal,True
@BelleRanch,videos,44,9,0.010948905109489052,Trump State of the Union Address,True
@BelleRanch,videos,45,3,0.0036496350364963502,Kristi Noem Firing by Trump,True
@BelleRanch,videos,46,3,0.0036496350364963502,MAGA Movement Decline,True
@BelleRanch,videos,50,12,0.014598540145985401,Texas Senate race and political figures,True
@BelleRanch,videos,51,7,0.00851581508515815,Minneapolis political unrest and federal response,True
@BelleRanch,videos,53,1,0.0012165450121654502,Graham Platner Senate Race Allegations,True
@BelleRanch,videos,54,1,0.0012165450121654502,Destiny and Ethan Klein debates,False
@BelleRanch,videos,57,3,0.0036496350364963502,Supreme Court and Birthright Citizenship,True
@BelleRanch,videos,59,10,0.012165450121654502,Iran Conflict and Political Updates,True
@BelleRanch,videos,60,40,0.04866180048661801,Trump's War and Draft,True
@BelleRanch,videos,62,9,0.010948905109489052,Trump Resignation and Leaks,True
@BelleRanch,videos,64,1,0.0012165450121654502,Transgender Rights and Politics,True
@BelleRanch,videos,65,10,0.012165450121654502,Climate and Weather Politics,True
@BelleRanch,videos,67,49,0.05961070559610705,Trump's Economic Impact,True
@BelleRanch,videos,68,1,0.0012165450121654502,9/11 Remembered 25 Years Later,True
@BelleRanch,videos,69,10,0.012165450121654502,Virginia redistricting and gerrymandering,True
@BelleRanch,videos,71,2,0.0024330900243309003,Marco Rubio Testifies on Iran War,True
@BelleRanch,videos,72,2,0.0024330900243309003,Trump and FIFA World Cup controversy,True
@BelleRanch,videos,73,1,0.0012165450121654502,Left Wing Political Violence,True
@BelleRanch,videos,74,13,0.015815085158150853,2026 US Primary Elections,True
@BelleRanch,videos,78,7,0.00851581508515815,Covid Vaccine Controversy,True
@BelleRanch,videos,80,3,0.0036496350364963502,Black Voting Rights and Political Representation,True
@BelleRanch,videos,87,1,0.0012165450121654502,California fraud investigation,True
@BelleRanch,videos,88,12,0.014598540145985401,DHS Funding Shutdown Debate,True
@BelleRanch,videos,91,15,0.01824817518248175,Trump and NATO Relations,True
@BelleRanch,videos,93,2,0.0024330900243309003,Olympics and Team USA Politics,True
@BelleRanch,videos,96,19,0.023114355231143552,Supreme Court and Trump Tariffs,True
@BelleRanch,videos,97,12,0.014598540145985401,Healthcare Affordability and Policy,True
@BelleRanch,videos,98,1,0.0012165450121654502,JLP Weekly Series,False
@BelleRanch,videos,101,3,0.0036496350364963502,Trump UFC White House Event,True
@BelleRanch,videos,103,1,0.0012165450121654502,Hunter Biden and Joe Biden controversies,True
@BelleRanch,videos,104,2,0.0024330900243309003,MAGA Supporters and Arguments,True
@BelleRanch,videos,108,4,0.004866180048661801,Trump Reflecting Pool Scandal,True
@BelleRanch,videos,110,1,0.0012165450121654502,Tim Walz and Minnesota Fraud Scandal,True
@BelleRanch,videos,113,2,0.0024330900243309003,Trump's Health Concerns,True
@BelleRanch,videos,114,1,0.0012165450121654502,Education and Schools in Political Context,True
@BelleRanch,videos,117,40,0.04866180048661801,SAVE Act and Senate Debate,True
@BelleRanch,videos,118,8,0.009732360097323601,Federal Reserve Chair Kevin Warsh and Interest Rates,True
@BelleRanch,videos,122,2,0.0024330900243309003,King Charles III and Trump interactions,True
@BelleRanch,videos,123,4,0.004866180048661801,Wealth Tax and Billionaires,True
@BelleRanch,videos,124,3,0.0036496350364963502,JD Vance and Iran negotiations,True
@BelleRanch,videos,125,1,0.0012165450121654502,Walmart Shoplifting and Police Incidents,False
@BelleRanch,videos,128,3,0.0036496350364963502,Gen Z and Boomers Political Apathy,True
@BelleRanch,videos,131,1,0.0012165450121654502,UK Political Chaos and Government Issues,True
@BelleRanch,videos,133,3,0.0036496350364963502,Gold and Central Banks in Economy,True
@BelleRanch,videos,136,6,0.0072992700729927005,Trump Midterm Election Rigging,True
@BelleRanch,videos,137,1,0.0012165450121654502,Mitch McConnell Health Rumors,True
@BelleRanch,videos,140,5,0.006082725060827251,Crypto and Politics Scandal,True
@BelleRanch,videos,141,1,0.0012165450121654502,Homelessness and Socialist Mayors in US Cities,True
@BelleRanch,videos,142,1,0.0012165450121654502,Transgender Athletes in Women's Sports,True
@BelleRanch,videos,143,2,0.0024330900243309003,RFK Jr. testifies on HHS and Senate,True
@BelleRanch,videos,145,9,0.010948905109489052,Trump Ballroom Construction Controversy,True
@BelleRanch,videos,146,1,0.0012165450121654502,Sudan Civil War and Africa Politics,True
@BelleRanch,videos,149,1,0.0012165450121654502,Mexico Cartel Violence,True
@BelleRanch,videos,152,1,0.0012165450121654502,LaGuardia Plane Crash Investigation,False
@BelleRanch,videos,153,1,0.0012165450121654502,Members Only Show,True
@BelleRanch,videos,160,1,0.0012165450121654502,Ceuta Migration Crisis,True
@BelleRanch,videos,162,1,0.0012165450121654502,Eric Swalwell Allegations and Resignation,True
@BelleRanch,videos,163,1,0.0012165450121654502,Trump's Mental Health Decline,True
@BelleRanch,videos,164,1,0.0012165450121654502,Winter Storm Impact on US,False
@BelleRanch,videos,166,3,0.0036496350364963502,Thomas Massie political defeat,True
@BelleRanch,videos,169,1,0.0012165450121654502,Rob Reiner murder and political backlash,True
@BelleRanch,videos,172,1,0.0012165450121654502,G7 Summit and Macron-Trump Bilateral Meetings,True
@BelleRanch,videos,173,1,0.0012165450121654502,Hantavirus outbreak on cruise ship,False
@BelleRanch,videos,176,16,0.019464720194647202,Trump inflation crisis,True
@BelleRanch,videos,179,3,0.0036496350364963502,Trump feud with Pope Leo,True
@BelleRanch,videos,180,5,0.006082725060827251,Trump and American Farmers,True
@BelleRanch,videos,182,10,0.012165450121654502,MAGA backlash over Iran war,True
@BelleRanch,videos,183,1,0.0012165450121654502,Joe Kent Resignation and Iran War Scandal,True
@BelleRanch,videos,184,8,0.009732360097323601,Housing Policy and Politics,True
@BelleRanch,videos,186,1,0.0012165450121654502,Treasury Secretary Scott Bessent testifies,True
@BelleRanch,videos,192,2,0.0024330900243309003,Christmas and Trump,True
@BelleRanch,videos,194,2,0.0024330900243309003,Medal of Honor Ceremonies,True
@BelleRanch,videos,199,3,0.0036496350364963502,Iran War and Energy Market Impact,True
@BelleRanch,videos,202,2,0.0024330900243309003,Save American Democracy,True
@BelleRanch,videos,203,4,0.004866180048661801,Trump Iran War Briefings,True
@BelleRanch,videos,204,1,0.0012165450121654502,Political Talk Show Drama,True
@BelleRanch,videos,206,3,0.0036496350364963502,FBI and Jan 6 Pipe Bomb Case,True
@BelleRanch,videos,207,2,0.0024330900243309003,Jack Smith Testifies on Trump Investigations,True
@BelleRanch,videos,208,2,0.0024330900243309003,Comey Indictment by DOJ,True
@BelleRanch,videos,217,43,0.052311435523114354,Trump's Unwise Actions and Mistakes,True
@BelleRanch,videos,218,3,0.0036496350364963502,Epstein Files and Trump DOJ,True
@BelleRanch,videos,221,1,0.0012165450121654502,Dolly Parton Tribute and Legacy,False
@BelleRanch,videos,223,1,0.0012165450121654502,Yearly Predictions and Reviews,False
@BelleRanch,videos,226,5,0.006082725060827251,Trump Approval Ratings Hit Lows,True
@BelleRanch,videos,227,3,0.0036496350364963502,Fast Food and Political Issues,True
@BelleRanch,videos,229,1,0.0012165450121654502,US-Iran Peace Talks in Pakistan,True
@BelleRanch,videos,231,1,0.0012165450121654502,College Sports and NIL Controversies,False
@BelleRanch,videos,234,1,0.0012165450121654502,Antifa and Political Violence,True
@BelleRanch,videos,235,8,0.009732360097323601,Kennedy Center and Trump Name Removal,True
@BenShapiro,streams,0,2,0.11764705882352941,Iran War and Strait of Hormuz Tensions,True
@BenShapiro,streams,18,1,0.058823529411764705,Lindsay Clancy Murder Trial,False
@BenShapiro,streams,19,1,0.058823529411764705,America's 250th Anniversary and Founding History,True
@BenShapiro,streams,37,1,0.058823529411764705,Islam and Political Discourse,True
@BenShapiro,streams,44,1,0.058823529411764705,Trump State of the Union Address,True
@BenShapiro,streams,45,1,0.058823529411764705,Kristi Noem Firing by Trump,True
@BenShapiro,streams,46,1,0.058823529411764705,MAGA Movement Decline,True
@BenShapiro,streams,47,1,0.058823529411764705,UFO Government Disclosure,True
@BenShapiro,streams,57,1,0.058823529411764705,Supreme Court and Birthright Citizenship,True
@BenShapiro,streams,61,1,0.058823529411764705,Gavin Newsom Political Controversies,True
@BenShapiro,streams,73,1,0.058823529411764705,Left Wing Political Violence,True
@BenShapiro,streams,96,1,0.058823529411764705,Supreme Court and Trump Tariffs,True
@BenShapiro,streams,112,1,0.058823529411764705,WNBA and Sophie Cunningham controversy,True
@BenShapiro,streams,159,1,0.058823529411764705,No Kings Protests Movement,True
@BenShapiro,streams,168,1,0.058823529411764705,Spirit Airlines shutdown and airline industry impact,False
@BenShapiro,streams,182,1,0.058823529411764705,MAGA backlash over Iran war,True
@BenShapiro,videos,0,40,0.0761904761904762,Iran War and Strait of Hormuz Tensions,True
@BenShapiro,videos,1,16,0.030476190476190476,Shocking Events and Reactions,True
@BenShapiro,videos,2,2,0.0038095238095238095,Israel-Palestine Conflict Media,True
@BenShapiro,videos,3,11,0.02095238095238095,ICE Protests and Shootings,True
@BenShapiro,videos,4,1,0.0019047619047619048,Ukraine-Russia War and Political Figures,True
@BenShapiro,videos,5,7,0.013333333333333334,Trump Supreme Court Legal Issues,True
@BenShapiro,videos,6,6,0.011428571428571429,Trump and China political relations,True
@BenShapiro,videos,7,4,0.007619047619047619,Trump vs Maduro Venezuela Conflict,True
@BenShapiro,videos,8,1,0.0019047619047619048,Epstein Files Political Connections,True
@BenShapiro,videos,9,5,0.009523809523809525,AI and Political Concerns,True
@BenShapiro,videos,10,12,0.022857142857142857,Zohran Mamdani and NYC Politics,True
@BenShapiro,videos,11,17,0.03238095238095238,Hollywood and Oscars Politics,True
@BenShapiro,videos,13,8,0.015238095238095238,Modern Women and Feminism Debate,True
@BenShapiro,videos,15,2,0.0038095238095238095,Charlie Kirk murder trial,True
@BenShapiro,videos,16,3,0.005714285714285714,California Election Fraud Scandal,True
@BenShapiro,videos,17,12,0.022857142857142857,2026 Midterm Election Predictions,True
@BenShapiro,videos,18,4,0.007619047619047619,Lindsay Clancy Murder Trial,False
@BenShapiro,videos,19,13,0.024761904761904763,America's 250th Anniversary and Founding History,True
@BenShapiro,videos,20,1,0.0019047619047619048,Indian Politics and Parliament,True
@BenShapiro,videos,21,2,0.0038095238095238095,Trump and Epstein Files Scandal,True
@BenShapiro,videos,22,5,0.009523809523809525,Christian Nationalism and Politics,True
@BenShapiro,videos,23,11,0.02095238095238095,Tucker Carlson Political Commentary,True
@BenShapiro,videos,24,2,0.0038095238095238095,Trump Meltdowns and Collapses,True
@BenShapiro,videos,25,4,0.007619047619047619,Immigration and Deportation Policies,True
@BenShapiro,videos,26,4,0.007619047619047619,White House Correspondents Dinner Shooting,True
@BenShapiro,videos,27,3,0.005714285714285714,Trump and Greenland politics,True
@BenShapiro,videos,29,3,0.005714285714285714,Cuba-US Political Tensions,True
@BenShapiro,videos,31,10,0.01904761904761905,Candace Owens and Erika Kirk Controversy,True
@BenShapiro,videos,33,4,0.007619047619047619,Elon Musk and Political Influence,True
@BenShapiro,videos,35,1,0.0019047619047619048,Lindsey Graham's Funeral and Legacy,True
@BenShapiro,videos,36,3,0.005714285714285714,JD Vance and Trump Political Conflict,True
@BenShapiro,videos,37,5,0.009523809523809525,Islam and Political Discourse,True
@BenShapiro,videos,40,1,0.0019047619047619048,Trump's speeches and events,True
@BenShapiro,videos,41,2,0.0038095238095238095,Big Pharma and Health Scams,True
@BenShapiro,videos,42,4,0.007619047619047619,War and Military Analysis,True
@BenShapiro,videos,44,3,0.005714285714285714,Trump State of the Union Address,True
@BenShapiro,videos,45,1,0.0019047619047619048,Kristi Noem Firing by Trump,True
@BenShapiro,videos,46,1,0.0019047619047619048,MAGA Movement Decline,True
@BenShapiro,videos,47,1,0.0019047619047619048,UFO Government Disclosure,True
@BenShapiro,videos,49,7,0.013333333333333334,Race and Politics in Media,True
@BenShapiro,videos,50,2,0.0038095238095238095,Texas Senate race and political figures,True
@BenShapiro,videos,51,2,0.0038095238095238095,Minneapolis political unrest and federal response,True
@BenShapiro,videos,52,7,0.013333333333333334,Fauci Senate Testimony Controversy,True
@BenShapiro,videos,53,3,0.005714285714285714,Graham Platner Senate Race Allegations,True
@BenShapiro,videos,56,2,0.0038095238095238095,Nancy Guthrie Disappearance Investigation,False
@BenShapiro,videos,59,2,0.0038095238095238095,Iran Conflict and Political Updates,True
@BenShapiro,videos,60,3,0.005714285714285714,Trump's War and Draft,True
@BenShapiro,videos,61,2,0.0038095238095238095,Gavin Newsom Political Controversies,True
@BenShapiro,videos,63,2,0.0038095238095238095,Don Lemon Arrested,True
@BenShapiro,videos,64,4,0.007619047619047619,Transgender Rights and Politics,True
@BenShapiro,videos,67,1,0.0019047619047619048,Trump's Economic Impact,True
@BenShapiro,videos,68,4,0.007619047619047619,9/11 Remembered 25 Years Later,True
@BenShapiro,videos,69,1,0.0019047619047619048,Virginia redistricting and gerrymandering,True
@BenShapiro,videos,70,5,0.009523809523809525,Karmelo Anthony Trial Verdict,True
@BenShapiro,videos,71,3,0.005714285714285714,Marco Rubio Testifies on Iran War,True
@BenShapiro,videos,72,1,0.0019047619047619048,Trump and FIFA World Cup controversy,True
@BenShapiro,videos,73,17,0.03238095238095238,Left Wing Political Violence,True
@BenShapiro,videos,74,2,0.0038095238095238095,2026 US Primary Elections,True
@BenShapiro,videos,75,2,0.0038095238095238095,Brown University Mass Shooting,False
@BenShapiro,videos,77,10,0.01904761904761905,Socialism and Democratic Party Conflict,True
@BenShapiro,videos,83,1,0.0019047619047619048,AI Data Centers and Political Debate,True
@BenShapiro,videos,84,3,0.005714285714285714,Ilhan Omar Criminal Investigation,True
@BenShapiro,videos,85,3,0.005714285714285714,Political Media and Trump Controversies,True
@BenShapiro,videos,86,1,0.0019047619047619048,Sneako and Political Interviews,True
@BenShapiro,videos,87,1,0.0019047619047619048,California fraud investigation,True
@BenShapiro,videos,88,2,0.0038095238095238095,DHS Funding Shutdown Debate,True
@BenShapiro,videos,90,1,0.0019047619047619048,Marc Lamont Hill and Joe Budden Podcast Controversy,True
@BenShapiro,videos,91,2,0.0038095238095238095,Trump and NATO Relations,True
@BenShapiro,videos,92,2,0.0038095238095238095,Joe Rogan and Trump Political Discussions,True
@BenShapiro,videos,93,1,0.0019047619047619048,Olympics and Team USA Politics,True
@BenShapiro,videos,94,2,0.0038095238095238095,Abdul El-Sayed Senate Primary Victory,True
@BenShapiro,videos,95,2,0.0038095238095238095,Tech Business and Startups,False
@BenShapiro,videos,96,1,0.0019047619047619048,Supreme Court and Trump Tariffs,True
@BenShapiro,videos,97,2,0.0038095238095238095,Healthcare Affordability and Policy,True
@BenShapiro,videos,98,5,0.009523809523809525,JLP Weekly Series,False
@BenShapiro,videos,99,7,0.013333333333333334,Abortion and Pregnancy Policies,True
@BenShapiro,videos,100,5,0.009523809523809525,Media and Journalism Critique,True
@BenShapiro,videos,101,2,0.0038095238095238095,Trump UFC White House Event,True
@BenShapiro,videos,103,1,0.0019047619047619048,Hunter Biden and Joe Biden controversies,True
@BenShapiro,videos,105,1,0.0019047619047619048,Spencer Pratt LA Mayoral Campaign,True
@BenShapiro,videos,106,4,0.007619047619047619,Hasan Piker and Political Smear Campaigns,True
@BenShapiro,videos,107,3,0.005714285714285714,AOC on the World Stage,True
@BenShapiro,videos,108,1,0.0019047619047619048,Trump Reflecting Pool Scandal,True
@BenShapiro,videos,110,4,0.007619047619047619,Tim Walz and Minnesota Fraud Scandal,True
@BenShapiro,videos,112,3,0.005714285714285714,WNBA and Sophie Cunningham controversy,True
@BenShapiro,videos,114,1,0.0019047619047619048,Education and Schools in Political Context,True
@BenShapiro,videos,116,6,0.011428571428571429,TikTok Censorship and Politics,True
@BenShapiro,videos,117,2,0.0038095238095238095,SAVE Act and Senate Debate,True
@BenShapiro,videos,122,1,0.0019047619047619048,King Charles III and Trump interactions,True
@BenShapiro,videos,123,4,0.007619047619047619,Wealth Tax and Billionaires,True
